Origin_airport,Destination_airport,Origin_city,Destination_city,Passengers,Seats,Flights,Distance,Fly_date,Origin_population,Destination_population,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long
LMT,RDM,"Klamath Falls, OR","Bend, OR",9,37,1,147,1/1/2004,64753,134080,42.15610123,-121.7330017,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1411,1800,60,462,4/1/2004,8287044,134080,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1448,1830,61,462,3/1/2004,8287044,134080,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1343,1800,60,462,1/1/2004,8287044,134080,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1356,1740,58,462,2/1/2004,8287044,134080,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1347,1770,59,462,10/1/2004,8287044,134080,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1452,2135,61,462,7/1/2004,8287044,134080,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1399,1800,60,462,9/1/2004,8287044,134080,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1452,1860,62,462,5/1/2004,8287044,134080,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1442,1800,60,462,6/1/2004,8287044,134080,37.61899948,-122.375,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2813,4170,139,116,2/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4666,6845,185,116,8/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,6/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4122,5735,155,116,10/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,10/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2707,4935,141,116,11/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,8/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3987,5920,160,116,9/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3126,4380,146,116,3/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,7/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",34,70,1,116,7/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3163,4530,151,116,8/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,2/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,7/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3468,4500,150,116,12/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,21,116,11/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,8/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,27,116,12/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4865,5624,152,116,12/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",13,70,1,116,11/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2068,3630,121,116,1/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2941,5145,147,116,7/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3822,5513,149,116,5/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,4/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4183,5809,157,116,11/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2935,4410,147,116,5/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,10/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,27,116,12/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2842,4350,145,116,10/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,21,116,11/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,5/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2754,4200,140,116,9/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,9/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,2/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4391,6475,175,116,6/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,4/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3518,5365,145,116,4/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,9/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4066,5587,151,116,3/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,3/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,3/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,6/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3810,5180,140,116,2/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,21,116,1/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,5/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4605,6845,185,116,7/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2578,4170,139,116,4/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2931,4350,145,116,6/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,21,116,1/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3400,4958,134,116,1/1/2004,2052776,134080,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",5186,6845,185,116,8/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2781,4650,155,116,8/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",66,70,1,116,2/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3791,5143,139,116,2/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2970,4470,149,116,7/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,21,116,5/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",5256,6771,183,116,7/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,26,116,7/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2201,4320,144,116,4/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2735,3960,132,116,2/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2588,4470,149,116,5/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4085,5476,148,116,1/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2637,4350,145,116,6/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2688,4200,140,116,1/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4014,5698,154,116,5/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4493,5994,162,116,6/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,9/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,27,116,7/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2418,4260,142,116,9/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2835,4260,142,116,12/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,4/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,10/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,4/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",5425,6697,181,116,12/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",42,70,1,116,12/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,24,116,11/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,6/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,30,116,12/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2543,4350,145,116,10/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2070,3930,131,116,11/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4678,6845,185,116,10/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,30,116,12/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,21,116,1/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,25,116,3/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
RBG,RDM,"Roseburg, OR","Bend, OR",0,0,1,131,10/1/2005,102817,140962,NA,NA,44.2541008,-121.1500015
RBG,RDM,"Roseburg, OR","Bend, OR",0,0,1,131,9/1/2005,102817,140962,NA,NA,44.2541008,-121.1500015
RBG,RDM,"Roseburg, OR","Bend, OR",0,0,1,131,9/1/2005,102817,140962,NA,NA,44.2541008,-121.1500015
RBG,RDM,"Roseburg, OR","Bend, OR",0,0,1,131,10/1/2005,102817,140962,NA,NA,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4783,6623,179,116,9/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,8/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,24,116,11/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,21,116,5/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,20,116,2/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,10/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,9/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4194,5920,160,116,11/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,23,116,8/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",22,74,1,116,8/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,25,116,3/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",4225,5698,154,116,3/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2762,4470,149,116,3/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,22,116,6/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,20,116,2/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,0,21,116,1/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3710,5513,149,116,4/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",28,74,1,116,4/1/2005,2084053,140962,45.58869934,-122.5979996,44.2541008,-121.1500015
SMF,RDM,"Sacramento, CA","Bend, OR",0,30,1,384,7/1/2005,2028664,140962,38.69540024,-121.5910034,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1325,1980,66,462,9/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1890,2790,93,462,8/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1314,1830,61,462,10/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1273,1770,59,462,4/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1707,2250,75,462,12/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1325,1800,60,462,3/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",23,37,1,147,3/1/2005,65402,140962,42.15610123,-121.7330017,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1414,1860,62,462,1/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1819,2550,85,462,5/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1301,1650,55,462,2/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1143,1620,54,462,11/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",2043,2640,88,462,7/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1957,2670,89,462,6/1/2005,8299214,140962,37.61899948,-122.375,44.2541008,-121.1500015
SLC,RDM,"Salt Lake City, UT","Bend, OR",2340,3000,60,526,9/1/2005,1044845,140962,40.78839874,-111.9779968,44.2541008,-121.1500015
SLC,RDM,"Salt Lake City, UT","Bend, OR",2483,3100,62,526,8/1/2005,1044845,140962,40.78839874,-111.9779968,44.2541008,-121.1500015
SLC,RDM,"Salt Lake City, UT","Bend, OR",2472,3100,62,526,10/1/2005,1044845,140962,40.78839874,-111.9779968,44.2541008,-121.1500015
SLC,RDM,"Salt Lake City, UT","Bend, OR",2047,2700,54,526,11/1/2005,1044845,140962,40.78839874,-111.9779968,44.2541008,-121.1500015
SLC,RDM,"Salt Lake City, UT","Bend, OR",2616,3000,60,526,6/1/2005,1044845,140962,40.78839874,-111.9779968,44.2541008,-121.1500015
SLC,RDM,"Salt Lake City, UT","Bend, OR",2778,3100,62,526,7/1/2005,1044845,140962,40.78839874,-111.9779968,44.2541008,-121.1500015
SLC,RDM,"Salt Lake City, UT","Bend, OR",2096,3130,61,526,3/1/2005,1044845,140962,40.78839874,-111.9779968,44.2541008,-121.1500015
